item_id,author_id,duration,train_interactions_rank,video_id,channel,view_count,topic,creator_trait,prosocial,risk,appearance_comparison,opinion_comparison
3756470,3523,55,18052118,vid_3756470,creator_3523,1575481,sports,rural,1,0,0.786205652261058,0.2752391810370083
220755007,3523,56,19469008,vid_220755007,creator_3523,158591,news,rural,0,0,0.7344439320755914,0.7094388646339748
255789471,3523,56,13258616,vid_255789471,creator_3523,6368983,music,rural,0,0,0.3843550385241349,0.27149200254271133
134727156,3523,56,15747247,vid_134727156,creator_3523,3880352,entertainment,rural,0,1,0.02519341395922936,0.9042432914075651
420579980,3558,10,19350746,vid_420579980,creator_3558,276853,music,rural,0,0,0.8389973277180107,0.37472197050737643
566918632,3558,15,19152350,vid_566918632,creator_3558,475249,lifestyle,rural,0,0,0.011417983454073632,0.5498685627762052
72708962,3558,17,19149788,vid_72708962,creator_3558,477811,entertainment,rural,0,1,0.703699779629051,0.05057310382422886
276569558,3558,26,19150993,vid_276569558,creator_3558,476606,gaming,rural,0,1,0.970257109726057,0.4261212379522308
445904811,3558,28,19424908,vid_445904811,creator_3558,202691,news,rural,0,0,0.43766132814820347,0.832363539660995
350349916,3558,34,19151535,vid_350349916,creator_3558,476064,gaming,rural,1,1,0.23497340499595276,0.8056488053633419
115660963,3558,35,19152093,vid_115660963,creator_3558,475506,lifestyle,rural,0,0,0.7048710100433817,0.22431855885352625
178486687,3558,43,19318443,vid_178486687,creator_3558,309156,sports,rural,0,0,0.8171281420155851,0.22607907101056268
464031881,3558,43,19318440,vid_464031881,creator_3558,309159,gaming,rural,1,0,0.5464303160778473,0.8173053122132368
528375938,3558,50,19151998,vid_528375938,creator_3558,475601,lifestyle,rural,0,0,0.9670352752561462,0.9303984201693255
578342584,3558,51,19517371,vid_578342584,creator_3558,110228,lifestyle,rural,0,0,0.0516687216579611,0.09536092127300355
493528155,3558,53,19593797,vid_493528155,creator_3558,33802,gaming,rural,0,0,0.5047955983045281,0.45005863942622526
216075755,3558,55,19511272,vid_216075755,creator_3558,116327,education,rural,0,0,0.7184539473225501,0.33745427896422897
163436974,3558,55,19150858,vid_163436974,creator_3558,476741,sports,rural,1,0,0.862640471149179,0.8706884554574393
276166198,3558,55,19150863,vid_276166198,creator_3558,476736,music,rural,1,0,0.17925561190779005,0.08352491468001877
306162556,3558,56,19150355,vid_306162556,creator_3558,477244,music,rural,0,0,0.8000034817636814,0.2111259425580374
584611163,3558,58,19366339,vid_584611163,creator_3558,261260,education,rural,0,0,0.5527070757185453,0.7524683375864943
97901168,3558,59,19293168,vid_97901168,creator_3558,334431,gaming,rural,0,0,0.3965536819899632,0.051293848981215584
188519951,3558,59,19148762,vid_188519951,creator_3558,478837,entertainment,rural,0,0,0.13171502857909356,0.49253538071428926
352756053,3558,59,19293145,vid_352756053,creator_3558,334454,gaming,rural,0,0,0.8652957589089124,0.44210703467972
489100403,3558,59,19293159,vid_489100403,creator_3558,334440,music,rural,1,1,0.15727320817971535,0.33440117898874866
62002208,3558,59,19151651,vid_62002208,creator_3558,475948,lifestyle,rural,0,0,0.30978785920909924,0.3945723153189238
267173117,3558,59,19293139,vid_267173117,creator_3558,334460,gaming,rural,1,0,0.2900455319624369,0.5299405869302329
381269972,3558,59,19293138,vid_381269972,creator_3558,334461,music,rural,0,0,0.8714140341908543,0.16136735838838312
